Date,SPX Index,US 10 yr yield,Eurostoxx 50,Index,FX,GBPEUR,EURUSD,Stock,Beta_Index,Stock_PnL,Index_Hedge_PnL,FX_Hedge_PnL,Total_Hedged_Return
4/5/2000,-0.004923966201253793,-0.003901611535199301,-0.02560313403686898,-0.007421814221254097,-0.005335174491589267,-0.016352351396514586,0.013204778872353717,0.010684137912996716,0.740277614788122,0.010684137912996716,0.005494202929110546,0.005335174491589267,0.02151351533369653
4/6/2000,0.009392417488587324,0.010558583106267116,0.026920187067446255,0.011255153386735328,-0.002019309648513934,0.000424705739594744,-0.0036201903185767437,-0.001410355111890249,0.6287107386389189,-0.001410355111890249,-0.007076235799268698,0.002019309648513934,-0.0064672812626450134
4/7/2000,0.009997735356414905,-0.013650151668351929,0.015359191962872387,0.018415464029390316,-0.0012646221941194913,0.002850385105221509,-0.008304785632720857,-0.0007045538473500201,0.6696552344862566,-0.0007045538473500201,-0.012332011882774597,0.0012646221941194913,-0.011771943536005126
4/10/2000,-0.007841197612688311,-0.014009909448146174,0.0043235884643464395,-0.005555640116287952,0.003798670465337217,-0.0012094823415578215,0.0011514707421751424,0.001411721992878201,0.643399543036447,0.001411721992878201,0.0035744963120946213,-0.003798670465337217,0.0011875478396356047
4/11/2000,-0.002572351541416884,0.019234101542193738,-0.02042307648620101,-0.02360179998163281,6.307158625040721e-05,0.00024218939210451929,0.0037641154328731385,-0.003525138869106992,0.6629337620709729,-0.003525138869106992,0.015646430053470457,-6.307158625040721e-05,0.012058219598113058
4/12/2000,-0.022271239978941537,0.009010540632437891,0.0009469733571945138,-0.00445196889892141,0.0018920282542886913,0.002845036319612637,-0.003541666666666665,0.00566049994315132,0.5409205421539662,0.00566049994315132,0.0024081614304571654,-0.0018920282542886913,0.0061766331193197944
4/13/2000,-0.01817103675783993,-0.004886267902274644,0.0003958079115244928,0.0009762549600049741,-0.0012589701624071692,0.001810828755960614,-0.00020907380305246193,-0.007037010118629339,0.6955574753480183,-0.007037010118629339,-0.0006790414352770403,0.0012589701624071692,-0.00645708139149921
4/14/2000,-0.05827797099638321,-0.009481882831019361,-0.028386533959427362,-0.02814220544281887,0.00012605571662671622,0.00024100741097776712,0.006064408197407056,-0.0007091760220431231,0.7517369956288825,-0.0007091760220431231,0.02115553696995544,-0.00012605571662671622,0.020320305231285602
4/17/2000,0.03308368225511593,0.032136752136752156,-0.010843720514475907,-0.029701688221297817,-0.003970254600453749,-0.0018673573881090588,-0.0038453543961755043,-0.016311230186762837,0.664619154637424,-0.016311230186762837,0.01974031091694329,0.003970254600453749,0.0073993353306342005
4/18/2000,0.02866337481447645,0.003477972838688226,0.016515183767566333,0.013245254061988954,-0.002151217968997199,0.0049487024743513075,-0.008659363588941038,0.01586190577836022,0.747244055062502,0.01586190577836022,-0.009897437355613702,0.002151217968997199,0.008115686391743716
4/19/2000,-0.009808478021101297,-0.011057930351543233,0.003316936328256137,0.018258149489627895,0.0031069684864626357,0.0021619024741772463,-0.003472953062513273,0.007096934977611324,0.7778912357561606,0.007096934977611324,-0.014202854469107356,-0.0031069684864626357,-0.010212887977958668
4/20/2000,0.004952818623158439,0.0003337783711614417,0.007696866711691452,0.009102814920209035,-0.00170670037926679,0.008329338446788181,-0.007814975182173334,0.007752100976250453,0.7773354167135865,0.007752100976250453,-0.007075940429267343,0.00170670037926679,0.0023828609262499002
4/21/2000,0.0,-0.0011678345011677527,0.0,0.0,0.0001266383840941021,0.0032091281868424915,-0.001064395955295394,0.0,0.8210772555729832,0.0,-0.0,-0.0001266383840941021,-0.0001266383840941021
4/24/2000,-0.0032623698188967154,0.005010856856522583,0.0,0.0,-0.0006331117442227585,-0.00521296131745741,0.0013851891315930231,0.0,0.8215105760226953,0.0,-0.0,0.0006331117442227585,0.0006331117442227585
4/25/2000,0.033275985061474556,0.018447731427621683,0.007884277948641882,0.0066974299814137606,0.001710484637313936,0.0062526052521882924,-0.008618855075547938,0.004195308124036012,0.7880801811743046,0.004195308124036012,-0.0052781118331547755,-0.001710484637313936,-0.002793288346432699
4/26/2000,-0.011134123889971925,0.00032637075718011666,0.01686270024214198,-0.004217730383574758,-0.0035416139640779276,0.014380400047342867,-0.013201674358699123,-0.010446050846184551,0.7897617582014781,-0.010446050846184551,0.0033310021633517956,0.0035416139640779276,-0.0035734347187548286
4/27/2000,0.002689956810108196,0.015171288743882627,-0.013946323337356015,-0.012339167266043338,-0.0022848438690021844,-0.003908756781984657,0.0019577985642811324,-0.008443766100572514,0.8136691258415835,-0.008443766100572514,0.010039999442974564,0.0022848438690021844,0.0038810772114042345
4/28/2000,-0.008526062856674788,-0.0017676361883336433,0.025520305648148778,0.023967116016377243,-0.013167938931297862,0.013119362773808207,-0.010095527572731244,0.009225852585079242,0.7199034387031731,0.009225852585079242,-0.017254009235987872,0.013167938931297862,0.005139782280389232
5/1/2000,0.010892091185117359,0.01062459755312295,0.0010067968212370548,0.0,0.0014826274737318457,-0.015377500289050716,0.0014255949117227829,0.0,0.6826555613914449,0.0,-0.0,-0.0014826274737318457,-0.0014826274737318457
5/2/2000,-0.014956580963732313,0.003345014335775831,0.023641579194205065,0.007269968707525942,0.004376930998970074,0.009805072804133452,-0.0033946561541831066,0.004922602168204504,0.6978177914460029,0.004922602168204504,-0.005073113507367305,-0.004376930998970074,-0.0045274423381328754
5/3/2000,-0.021565522820457872,0.01619304651531972,-0.021687970692627845,-0.02959174067216863,0.00044860292232762333,0.013663585092156483,-0.015163168882540434,-0.01609434650143493,0.6975697565644732,-0.01609434650143493,0.020642303337003693,-0.00044860292232762333,0.004099353913241139
5/4/2000,-0.003907851035262477,0.004061865333541581,-0.0019973894759015565,0.002392963394127534,-0.012747421689834115,-0.0021796489617987858,-0.0037933727546579643,0.004978616434331062,0.676940557485394,0.004978616434331062,-0.0016198939740628335,0.012747421689834115,0.016106144150102343
5/5/2000,0.016359599026653626,0.012136299984440768,0.008553950760602502,0.006322988579908317,-0.007072411108227317,-0.012761554380317341,0.004591779594579348,0.0021228905095262984,0.6793243434013696,0.0021228905095262984,-0.004295360065380576,0.007072411108227317,0.004899941552373039
5/8/2000,-0.005905223260716297,0.008455034588777721,-0.012448357627748874,-0.003606462781304054,0.001895053257531032,-0.0031442878770234772,-0.0037904124860647093,-0.007768522975734937,0.5675864821057874,-0.007768522975734937,0.002046979522885822,-0.001895053257531032,-0.007616596710380147
5/9/2000,-0.00844702528490282,-0.004725609756097482,-0.019367692886970822,-0.014880234222930055,-0.0013696843203756526,0.000992990654205661,0.002350044762757575,0.0014227748520052597,0.5576367126745488,0.0014227748520052597,0.008297764895902036,0.0013696843203756526,0.011090224068282948
5/10/2000,-0.02059994051581293,-0.016694746515546033,-0.022551821144454642,-0.0037884973382540377,-0.012605316439161296,-0.023399661551029904,0.017193256670760215,0.008529414163492843,0.5334272038221443,0.008529414163492843,0.0020208875418324876,0.012605316439161296,0.023155618144486627
5/11/2000,0.017902461950037862,-0.001713395638629267,0.020908633299446366,0.02381732944300552,-0.005490144198968094,-0.016670650095602313,-0.001097574360662934,0.009866016264370447,0.5362696280979048,0.009866016264370447,-0.012772510402685847,0.005490144198968094,0.0025836500606526945
5/12/2000,0.009340749106768742,0.016071149945389163,0.01288727070229334,0.006019949086600862,0.011107416029265016,0.0171963298292519,0.01054829139654978,0.01604941830668305,0.4577289058650942,0.01604941830668305,-0.0027555047087733857,-0.011107416029265016,0.0021864975686446478
5/15/2000,0.022097736741357954,-0.010135135135135087,-0.010640613009266109,-0.005697461605792986,-0.009735561110380209,-0.011708482676224485,-0.004675437642709501,0.0006872581395165334,0.44271907636671476,0.0006872581395165334,0.00252237493975149,0.009735561110380209,0.012945194189648231
5/16/2000,0.009419152276295195,-0.0034129692832763903,0.029394058672347123,0.011316164348480262,-0.008104158363225755,6.044487427470102e-05,-0.008848590779986898,0.00960870517184631,0.34975578914306,0.00960870517184631,-0.003957893991775275,0.008104158363225755,0.01375496954329679
5/17/2000,-0.01244167962674958,0.011207970112079746,-0.019546318476781788,-0.01934033932641177,0.002410929547280949,0.007978241160471411,-0.015209963628347922,-0.021753952391873832,0.3597130356101502,-0.021753952391873832,0.0069569721688339465,-0.002410929547280949,-0.017207909770320835
5/18/2000,-0.0073145462080397294,0.0067733990147782475,0.0031333998631168924,0.005922985055356378,-0.008885622661678139,-0.0037776578521316884,-0.00134303301622829,-0.0006953770187465569,0.4187593582327982,-0.0006953770187465569,-0.0024803054206034916,0.008885622661678139,0.00570994022232809
5/19/2000,-0.021054682335914676,-0.0070336391437308965,-0.03500389736865683,-0.03008230518699162,0.0023592854735423607,0.005116167087998003,0.005827636445141726,0.0006958609044276365,0.4278379895987899,0.0006958609044276365,0.012870352973699744,-0.0023592854735423607,0.01120692840458502
5/22/2000,-0.004428018053235783,-0.008469356328918987,-0.02336149589411196,-0.0016376087603797718,0.0036987222595830094,-0.010599437092041475,0.0018941504178273671,0.0,0.40652685456680376,0.0,0.0006657319383682312,-0.0036987222595830094,-0.003032990321214778
5/23/2000,-0.01917585241875619,-0.0006212144742973047,0.007993658458657515,0.008499710048877507,-0.01045226130653254,-0.01585764435298387,0.01245551601423478,0.009035116539446664,0.40730090364702315,0.009035116539446664,-0.003461939583645492,0.01045226130653254,0.016025438262333713
5/24/2000,0.018335201548920654,0.00543900543900544,-0.016205589102654017,0.005224420056515688,-0.0010833502606811818,-0.0033210332103320583,0.0,0.0006875698436608069,0.429259255424556,0.0006875698436608069,-0.002242630663485041,0.0010833502606811818,-0.00047171055914305236
5/25/2000,-0.012529931024623853,-0.01174652241112828,0.02342411784857834,0.018386559016768445,-0.00345692401545461,0.010243119832160863,-0.009556239015817258,0.0,0.4292623375792704,0.0,-0.007892657303577234,0.00345692401545461,-0.004435733288122624
5/26/2000,-0.0025334414268342043,-0.009852987175477002,-0.00215589813480932,-0.0022788913674953726,0.013467555434634848,-0.014475934522355294,0.032383276034157804,0.006194933485811127,0.4056634125729549,0.006194933485811127,0.0009244628490212208,-0.013467555434634848,-0.0063481590998025
5/29/2000,0.0,-0.0007897646501343614,0.01531958058854177,0.0,0.001677852348993314,-0.0039045553145335976,-0.004619185734235698,0.0,0.44796478328979217,0.0,-0.0,-0.001677852348993314,-0.001677852348993314
5/30/2000,0.032241912308965004,0.007903888713246987,0.01403822061915272,0.022953562064694788,0.002747068676716813,-0.00298656047784962,0.011007986186056584,0.001367304009293191,0.42312323692122117,0.001367304009293191,-0.009712185479685807,-0.002747068676716813,-0.011091950147109429
5/31/2000,-0.0013005729551127665,-0.016311166875784155,0.008692667089469364,-4.717277816213006e-05,0.0032072698115730436,0.001997004493260013,-0.006404782237403928,0.00819732524835759,0.36585147477426055,0.00819732524835759,1.7258230459814314e-05,-0.0032072698115730436,0.00500731366724436
6/1/2000,0.019857806560608315,-0.012914540816326592,0.014287939179640219,0.017486201311465166,-0.004662315172505704,-0.0012456402590931281,0.0024709926944563865,0.012195235725836584,0.36529812415675933,0.012195235725836584,-0.00638767653770569,0.004662315172505704,0.010469874360636598
6/2/2000,0.019636805378207,-0.006299466968179512,0.029016909311495365,0.024093964917703437,0.010305139186295609,-0.0021202294836616398,0.014146393741292451,0.016733669962808895,0.3749439527603339,0.016733669962808895,-0.009033886443912538,-0.010305139186295609,-0.0026053556673992524
6/5/2000,-0.006518825392957117,-0.004876462938881665,-0.008966024166078723,-0.01202764698780634,0.006490925950457083,0.0007499062617171148,-0.003592940927824251,0.012507252332833785,0.39988561469783984,0.012507252332833785,0.00480968300908756,-0.006490925950457083,0.010826009391464261
6/6/2000,-0.006670618616408941,0.0,-0.009987731429846214,1.5274871309367555e-05,0.0057909976309553635,-0.0006244536030972636,0.0032877293456357037,0.009102657080524157,0.3627588241428212,0.009102657080524157,-5.54109435511909e-06,-0.0057909976309553635,0.0033061183552136747
6/7/2000,0.009273994402677843,0.0031035609278013965,-0.010045307151695382,-0.006568094336164232,-0.003925673907354099,-0.004998750312421918,0.011205073995771642,-0.0038655258386890434,0.36107136586840727,-0.0038655258386890434,0.0023715507931113687,0.003925673907354099,0.0024316988617764245
6/8/2000,-0.006585743801652777,-0.0027682787819574006,0.002725529505706037,-0.0011070451120882563,-0.0076195480819758465,-0.005149459934689737,0.0014635166213672335,-0.0038805261126451107,0.35554600729538655,-0.0038805261126451107,0.0003936054694988532,0.0076195480819758465,0.004132627438829589
6/9/2000,-0.003229183057735341,0.0003265839320707453,0.0011784199714759414,-0.00812732814087369,-0.0007942811755360379,-0.0024618103774776134,-0.004592901878914368,0.0012980509861313383,0.34291143049186024,0.0012980509861313383,0.0027869537188637485,0.0007942811755360379,0.004879285880531124
6/12/2000,-0.00751570060743334,-0.008978126020241728,0.0003174021390635051,-0.0020019243303641687,0.002318494965553697,0.0029108397139783193,-0.0006291946308725205,0.0,0.34613627296379795,0.0,0.0006929386264678003,-0.002318494965553697,-0.0016255563390858965
6/13/2000,0.016210235131397077,0.007412287926206629,0.002019019198625127,0.0025190875305167726,-0.0041636375652633895,-0.003344059562117585,0.0049317943336830705,0.007133746206522851,0.3467231542641024,0.007133746206522851,-0.0008734259744481436,0.0041636375652633895,0.010423957797338096
6/14/2000,0.000748584494773441,-0.012262916939175805,0.013991563217437442,0.013835678056800749,-0.005176533050172405,-0.011205368447708142,0.005534092095645704,0.01996098541386515,0.34829840286610814,0.01996098541386515,-0.004818944569753359,0.005176533050172405,0.020318573894284195
6/15/2000,0.0055693826757519105,0.0014898195662969016,-0.007636298068432912,-0.0069611247953734745,0.008739159439626443,0.012676867917280177,-0.011007268951194082,-0.010732029609795801,0.32275606716216604,-0.010732029609795801,0.0022467452619797804,-0.008739159439626443,-0.017224443787442464
6/16/2000,-0.009650172783401967,-0.013057851239669405,-0.01066219099408261,0.005423060331546159,0.0021162621519741354,-0.0017702472023772842,0.013229735405291931,-0.011487030771709317,0.34449716937384667,-0.011487030771709317,-0.001868228933561246,-0.0021162621519741354,-0.015471521857244697
6/19/2000,0.014708493233000608,0.004689331770222571,-0.0018460419913017834,-0.005485749310450538,-0.002441760707450724,-0.005066818671226825,-0.0013471502590672868,-0.012265030144000821,0.3340703675464447,-0.012265030144000821,0.001832626288409867,0.002441760707450724,-0.00799064314814023
6/20/2000,-0.006763122476446837,0.003500583430571691,0.0076463156936315,0.005654679362731452,0.004630854723471689,0.005028964287987714,-0.009961606309017434,-0.0019620519943778225,0.34352506256012866,-0.0019620519943778225,-0.0019425240818397905,-0.004630854723471689,-0.008535430799689301
6/21/2000,0.0021545445306412336,0.015448504983388789,-0.011074653669996715,-0.00752271369256452,-0.013170025023047538,0.007727387889536308,-0.006917513887433113,-0.012441740400787049,0.354779659978192,-0.012441740400787049,0.0026689058059613294,0.013170025023047538,0.0033971904282218187
6/22/2000,-0.0182201699647766,-0.0014722722067724847,-0.004067919212685345,-0.009879897496063439,0.009342052582410165,0.007479572595851636,-0.009182058047493502,-0.020558150436107425,0.3904578478559995,-0.020558150436107425,0.0038576835133508087,-0.009342052582410165,-0.026042519505166783
6/23/2000,-0.007368232588246704,0.013269986893839958,0.001653309581741258,-0.0034768779818517004,-0.007602803120454693,-0.0006862561607088313,-0.0030890498508734376,0.002032460318077023,0.4418976297987565,0.002032460318077023,0.0015364241392797505,0.007602803120454693,0.011171687577811467
6/26/2000,0.009594305852318463,-0.013419563459983741,-0.0009903483965514326,0.002143471798482288,-0.002797948171341158,0.004120364589836445,-0.004167111870926332,0.00472968677067831,0.4221408423630565,0.00472968677067831,-0.0009048469905927688,0.002797948171341158,0.006622787951426699
6/27/2000,-0.003270780795844197,-0.0027859718125204935,-0.0049394600975286584,-0.004668082183226119,0.006947691896586505,-0.010445162894802351,0.009763948497854003,0.007397598134317507,0.42773255516525494,0.007397598134317507,0.0019966907199527096,-0.006947691896586505,0.0024465969576837106
6/28/2000,0.00294371100617008,0.0024650780608053147,0.003770013801629002,-0.009693661474754145,0.0038479400252104945,0.004083940688615284,0.00021251726702797846,-0.004006397980101273,0.4039837025657929,-0.004006397980101273,0.003916081253990564,-0.0038479400252104945,-0.003938256751321203
6/29/2000,-0.008544012317674876,-0.011967213114754016,-0.032039501488764,-0.01180011087352495,0.003767100654285871,-0.0007508916838746549,0.01030489748220531,0.0026811630987044754,0.32679099576218523,0.0026811630987044754,0.0038561699824634075,-0.003767100654285871,0.0027702324268820116
6/30/2000,0.008465116923993987,0.0006636801061887798,0.016540126401969335,0.011812790511299909,-0.0030945483276270114,-0.01052038324253235,0.001577287066246047,0.010027092787427527,0.3150819738136857,0.010027092787427527,-0.0037219973505479525,0.0030945483276270114,0.009399643764506586
7/3/2000,0.01027086484256845,-0.006964019233957841,0.008096630938614346,0.02498138672834127,-0.00039627501486028116,0.007088158977279768,-0.0038845144356955963,-0.003309689080608136,0.42701957431289655,-0.003309689080608136,-0.010667541126482133,0.00039627501486028116,-0.013580955192229988
7/4/2000,0.0,0.0,-0.00021977979606757625,-0.008252967359050345,0.0011232243145027354,0.00295355998240443,-0.0007377740303540214,0.0006644406887628129,0.3289371048412394,0.0006644406887628129,0.00271470718943527,-0.0011232243145027354,0.0022559235636953473
7/5/2000,-0.015862106509519913,-0.0008348639171814609,-0.00378335746943137,-0.005376344086021501,-0.005147835269271428,-0.0071428571428572285,0.007594135639700461,0.001990475566798322,0.31121722964341675,0.001990475566798322,0.001673210912061379,0.005147835269271428,0.00881152174813113
7/6/2000,0.007218768798877173,0.010695187165775444,-0.002684732639729015,0.00581276929103014,-6.633939233113839e-05,-0.005111700113593298,0.002407620642729924,-0.0026492018956307817,0.30730491880338484,-0.0026492018956307817,-0.001786292595002826,6.633939233113839e-05,-0.004369155098302469
7/7/2000,0.01526083464339889,-0.0077711640211639565,0.019266824263738158,0.012134712443142792,0.004378690373515459,0.010973675864256238,-0.009607351712614842,-0.005975394359264419,0.33389221667076857,-0.005975394359264419,-0.004051686036303305,-0.004378690373515459,-0.014405770769083183
7/10/2000,-0.0022178646291163284,0.005665722379603277,0.00234592937457756,-0.004817237398999641,-0.000594491049607071,-0.0012548625925461465,0.003057781526782044,0.024715225290140586,0.30671141935733326,0.024715225290140586,0.0014775017200284082,0.000594491049607071,0.026787218059776064
7/11/2000,0.003564603353166884,0.0021541010770504965,-0.006200643240747983,0.001484643221675741,0.002775941837409146,-0.0035808518658123623,0.0026279827604329675,0.04954435352959563,0.26017910654674825,0.04954435352959563,-0.0003862731469562802,-0.002775941837409146,0.046382138545230205
